"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00003101","NF63-HRV 2P 15A (A)","","個","8860","8860","5670","1.0000","1.0000","1","3190","36"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00003204","NF63-HV 3P 60A (U)","","個","6400","6400","4070","1.0000","1.0000","1","2330","36.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00004117","NF125-SV 4P 75A AL-SLT(A)","","個","12720","12720","8690","1.0000","1.0000","1","4030","31.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","48840","48840","33400","2.0000","2.0000","1","15440","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00005529","NF250-SV 3P 125A (A)","","個","17270","17270","11150","1.0000","1.0000","1","6120","35.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00006365","NF1250-SEW 3P 1250A調 (A)","","個","223490","223490","144240","1.0000","1.0000","1","79250","35.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00006421","NF630-SEW 3P 600A調 (A)","","個","84670","84670","48300","1.0000","1.0000","1","36370","43"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00006945","NF400-SW 3P 400A AL-SLT(A)","","個","120600","120600","76980","3.0000","3.0000","1","43620","36.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007681","NF125-CV 2P 100A (A)","","個","44770","44770","30560","12.0000","12.0000","5","14210","31.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007689","NF125-CV 2P 60A (A)","","個","3670","3670","2520","1.0000","1.0000","1","1150","31.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007693","NF125-CV 2P 75A (A)","","個","13200","13200","8460","3.0000","3.0000","3","4740","35.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007697","NF125-CV 3P (50A) (A)","","個","91650","91650","64610","17.0000","17.0000","5","27040","29.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007701","NF125-CV 3P 100A (A)","","個","133250","133250","92440","25.0000","25.0000","11","40810","30.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","515870","515870","337580","88.0000","88.0000","25","178290","34.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007708","NF125-CV 3P 125A (U)","","個","69860","69860","44730","7.0000","7.0000","3","25130","36"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007709","NF125-CV 3P 60A (A)","","個","26650","26650","18300","5.0000","5.0000","2","8350","31.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007712","NF125-CV 3P 60A (U)","","個","127740","127740","77460","21.0000","21.0000","11","50280","39.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","180250","180250","117420","29.0000","29.0000","7","62830","34.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","554580","554580","358720","95.0000","95.0000","32","195860","35.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007721","NF250-CV 2P 125A (A)","","個","7680","7680","5920","1.0000","1.0000","1","1760","22.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007729","NF250-CV 2P 175A (A)","","個","9200","9200","5900","1.0000","1.0000","1","3300","35.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007741","NF250-CV 2P 250A (A)","","個","24200","24200","16560","2.0000","2.0000","1","7640","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007748","NF250-CV 3P (100A) (U)","","個","10420","10420","6960","1.0000","1.0000","1","3460","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007749","NF250-CV 3P 125A (A)","","個","31260","31260","21420","3.0000","3.0000","2","9840","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007752","NF250-CV 3P 125A (U)","","個","181340","181340","116710","16.0000","16.0000","8","64630","35.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007753","NF250-CV 3P 150A (A)","","個","166780","166780","109360","14.0000","14.0000","5","57420","34.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007756","NF250-CV 3P 150A (U)","","個","62520","62520","41760","6.0000","6.0000","4","20760","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007760","NF250-CV 3P 175A (U)","","個","31260","31260","20880","3.0000","3.0000","2","10380","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007761","NF250-CV 3P 200A (A)","","個","56260","56260","37580","5.0000","5.0000","4","18680","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007764","NF250-CV 3P 200A (U)","","個","95870","95870","62640","9.0000","9.0000","5","33230","34.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007765","NF250-CV 3P 225A (A)","","個","20840","20840","14280","2.0000","2.0000","1","6560","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007768","NF250-CV 3P 225A (U)","","個","100050","100050","65850","9.0000","9.0000","5","34200","34.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007772","NF250-CV 3P 250A (U)","","個","53520","53520","29730","3.0000","3.0000","2","23790","44.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007825","NF63-CV 2P (5A) (A)","","個","46460","46460","31520","26.0000","26.0000","4","14940","32.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007829","NF63-CV 2P 10A (A)","","個","21120","21120","14400","12.0000","12.0000","1","6720","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007832","NF63-CV 2P 10A (U)","","個","29550","29550","17730","15.0000","15.0000","4","11820","40"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007833","NF63-CV 2P 15A (A)","","個","39770","37660","26880","22.0000","22.0000","12","10780","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007836","NF63-CV 2P 15A (U)","","個","56990","56990","36630","29.0000","29.0000","6","20360","35.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007837","NF63-CV 2P 20A (A)","","個","26400","26400","18000","15.0000","15.0000","6","8400","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007840","NF63-CV 2P 20A (U)","","個","40460","40460","26370","21.0000","21.0000","7","14090","34.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007841","NF63-CV 2P 30A (A)","","個","38720","38720","26400","22.0000","22.0000","3","12320","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007844","NF63-CV 2P 30A (U)","","個","187090","187090","104130","89.0000","89.0000","11","82960","44.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007845","NF63-CV 2P 40A (A)","","個","1760","1760","1200","1.0000","1.0000","1","560","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007848","NF63-CV 2P 40A (U)","","個","3520","3520","2340","2.0000","2.0000","1","1180","33.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007849","NF63-CV 2P 50A (A)","","個","59840","59840","40800","34.0000","34.0000","2","19040","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007852","NF63-CV 2P 50A (U)","","個","5280","5280","3510","3.0000","3.0000","2","1770","33.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007857","NF63-CV 2P 60A (A)","","個","2770","2770","1790","1.0000","1.0000","1","980","35.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007869","NF63-CV 3P 10A (A)","","個","2390","2390","1630","1.0000","1.0000","1","760","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007872","NF63-CV 3P 10A (U)","","個","5720","5720","3180","2.0000","2.0000","2","2540","44.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007873","NF63-CV 3P 15A (A)","","個","45330","45330","29810","17.0000","17.0000","2","15520","34.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007876","NF63-CV 3P 15A (U)","","個","52500","52500","34300","20.0000","20.0000","3","18200","34.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007877","NF63-CV 3P 20A (A)","","個","29630","29630","19770","12.0000","12.0000","5","9860","33.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007880","NF63-CV 3P 20A (U)","","個","17160","17160","10780","6.0000","6.0000","4","6380","37.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007881","NF63-CV 3P 30A (A)","","個","35850","35850","24450","15.0000","15.0000","10","11400","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007884","NF63-CV 3P 30A (U)","","個","39650","39650","25920","16.0000","16.0000","8","13730","34.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007885","NF63-CV 3P 40A (A)","","個","4780","4780","3680","2.0000","2.0000","1","1100","23"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007888","NF63-CV 3P 40A (U)","","個","45360","45360","29430","17.0000","17.0000","12","15930","35.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007889","NF63-CV 3P 50A (A)","","個","107390","107390","70400","41.0000","41.0000","19","36990","34.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007892","NF63-CV 3P 50A (U)","","個","334490","334490","217370","127.0000","127.0000","48","117120","35"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007917","NF400-CW 3P 250A (A)","","個","198740","198740","137290","7.0000","7.0000","4","61450","30.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007920","NF400-CW 3P 250A (U)","","個","99400","99400","63630","3.0000","3.0000","2","35770","36"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007921","NF400-CW 3P 300A (A)","","個","276080","276080","182450","9.0000","9.0000","5","93630","33.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007924","NF400-CW 3P 300A (U)","","個","265100","265100","152880","8.0000","8.0000","5","112220","42.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007925","NF400-CW 3P 350A (A)","","個","55200","55200","37820","2.0000","2.0000","1","17380","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007929","NF400-CW 3P 400A (A)","","個","352920","352920","232510","11.0000","11.0000","3","120410","34.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007945","NF630-CW 3P 500A (A)","","個","249220","249220","164480","4.0000","4.0000","2","84740","34"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007953","NF630-CW 3P 630A (A)","","個","67970","67970","43660","1.0000","1.0000","1","24310","35.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00007977","NF800-CEW 3P 800A調 (A)","","個","202760","202760","130860","2.0000","2.0000","1","71900","35.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00015809","NF63-HV 3P 30A FP (A)","","個","52900","52900","35750","10.0000","10.0000","3","17150","32.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00015817","NF63-HV 3P 50A FP (A)","","個","31740","31740","21450","6.0000","6.0000","2","10290","32.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00015973","NF250-HEV 3P 125-250A調 FP (A)","","個","51340","51340","35120","2.0000","2.0000","1","16220","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00017373","NF400-SEW 3P 250A調 FP (A)","","個","115960","115960","57060","2.0000","2.0000","1","58900","50.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00017381","NF400-SEW 3P 350A調 FP (A)","","個","115960","115960","57060","2.0000","2.0000","1","58900","50.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018829","NF125-CV 3P (50A) FP (A)","","個","15490","15490","10610","2.0000","2.0000","2","4880","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018833","NF125-CV 3P 100A FP (A)","","個","77030","77030","52020","9.0000","9.0000","3","25010","32.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018841","NF125-CV 3P 60A FP (A)","","個","16900","16900","11560","2.0000","2.0000","1","5340","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018845","NF125-CV 3P 75A FP (A)","","個","25840","25840","17340","3.0000","3.0000","2","8500","32.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018885","NF250-CV 3P 150A FP (A)","","個","52560","52560","42840","4.0000","4.0000","1","9720","18.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018893","NF250-CV 3P 200A FP (A)","","個","39420","39420","32130","3.0000","3.0000","1","7290","18.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00018897","NF250-CV 3P 225A FP (A)","","個","29730","29730","21420","2.0000","2.0000","2","8310","28"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00019029","NF630-CW 3P 500A FP (A)","","個","142140","142140","97040","2.0000","2.0000","2","45100","31.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023157","NV125-CV 3P 60A 1/2/500mA換 (A)","","個","101400","101400","72600","12.0000","12.0000","2","28800","28.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023172","NV125-CV 3P 75A 1/2/500mA換 (U)","","個","30420","30420","19470","3.0000","3.0000","1","10950","36"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023376","NV63-CV 2P 20A 30mA (U)","","個","4990","4990","3560","1.0000","1.0000","1","1430","28.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023428","NV63-CV 3P 15A 30mA (U)","","個","56940","56940","31410","9.0000","9.0000","4","25530","44.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023429","NV63-CV 3P 20A 30mA (A)","","個","5280","5280","3740","1.0000","1.0000","1","1540","29.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023432","NV63-CV 3P 20A 30mA (U)","","個","23240","23240","13960","4.0000","4.0000","2","9280","39.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","12660","12660","8020","2.0000","2.0000","2","4640","36.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023440","NV63-CV 3P 40A 30mA (U)","","個","31680","31680","20940","6.0000","6.0000","1","10740","33.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","18960","18960","12660","3.0000","3.0000","1","6300","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023444","NV63-CV 3P 50A 30mA (U)","","個","12660","12660","8020","2.0000","2.0000","2","4640","36.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023445","NV63-CV 3P (5A) 1/2/500mA換(A)","","個","42160","42160","26600","7.0000","7.0000","4","15560","36.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023453","NV63-CV 3P 15A 1/2/500mA換(A)","","個","59040","59040","38120","10.0000","10.0000","3","20920","35.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023461","NV63-CV 3P 30A 1/2/500mA換(A)","","個","37920","37920","25320","6.0000","6.0000","3","12600","33.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023465","NV63-CV 3P 40A 1/2/500mA換(A)","","個","31680","31680","22440","6.0000","6.0000","1","9240","29.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023469","NV63-CV 3P 50A 1/2/500mA換(A)","","個","116160","116160","81200","22.0000","22.0000","2","34960","30.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023517","NV250-CV 3P 150A 1/2/500mA換(A)","","個","19300","19300","12970","1.0000","1.0000","1","6330","32.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00023520","NV250-CV 3P 150A 1/2/500mA換(U)","","個","32160","32160","21440","2.0000","2.0000","1","10720","33.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00024225","NV125-CV 3P 100A 1/2/500mA換 AX-SLT(A)","","個","18980","18980","13580","2.0000","2.0000","1","5400","28.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00024249","NV125-CV 3P 75A 1/2/500mA換 AX-SLT(A)","","個","18980","18980","13580","2.0000","2.0000","1","5400","28.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00025588","NV32-SV 3P 30A 30mA (U)","","個","45240","45240","25200","6.0000","6.0000","1","20040","44.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046425","MB30-KC 3P (A)","","個","16600","16600","11400","10.0000","10.0000","1","5200","31.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046437","NF100-KC 3P 75A (A)","","個","6110","6110","3920","1.0000","1.0000","1","2190","35.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046441","NF30-KC 2P 10A (A)","","個","1180","1180","807","1.0000","1.0000","1","373","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046457","NF30-KC 2P 5A (A)","","個","4720","4720","3436","4.0000","4.0000","3","1284","27.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046481","NF30-KC 3P 5A (A)","","個","1990","1990","1290","1.0000","1.0000","1","700","35.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046493","NF50-KC 2P 20A (A)","","個","4030","4030","2580","2.0000","2.0000","2","1450","36"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046505","NF50-KC 2P 50A (A)","","個","1680","1680","1150","1.0000","1.0000","1","530","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046521","NF50-KC 3P 20A (A)","","個","18970","18970","12250","7.0000","7.0000","2","6720","35.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046524","NF50-KC 3P 20A (U)","","個","2710","2710","1510","1.0000","1.0000","1","1200","44.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046525","NF50-KC 3P 30A (A)","","個","5420","5420","3500","2.0000","2.0000","1","1920","35.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046533","NF50-KC 3P 50A (A)","","個","2260","2260","1550","1.0000","1.0000","1","710","31.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046545","NF50-KC 2P 20A AL(A)","","個","101460","101460","68610","39.0000","39.0000","5","32850","32.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046573","NF50-KC 3P 20A AL(A)","","個","32040","32040","21240","9.0000","9.0000","1","10800","33.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046585","NF50-KC 3P 50A AL(A)","","個","2970","2970","2030","1.0000","1.0000","1","940","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046589","NF50-KC 2P 10A AL-SLT(A)","","個","3250","3250","2190","1.0000","1.0000","1","1060","32.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046597","NF50-KC 2P 20A AL-SLT(A)","","個","21680","21680","14800","8.0000","8.0000","1","6880","31.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046845","NV30-KC 3P 5A 30mA (A)","","個","4120","4120","2940","1.0000","1.0000","1","1180","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046925","NV50-KC 2P 15A 30mA (A)","","個","7820","7820","5150","2.0000","2.0000","2","2670","34.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046937","NV50-KC 2P 20A 30mA AL(A)","","個","340340","340340","232960","91.0000","91.0000","4","107380","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046941","NV50-KC 2P 20A 30mA (A)","","個","647440","647440","460280","224.0000","224.0000","8","187160","28.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00046944","NV50-KC 2P 20A 30mA (U)","","個","255950","255950","150120","76.0000","76.0000","7","105830","41.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047029","NV50-KC 3P 20A 30mA (A)","","個","98900","98900","70610","23.0000","23.0000","2","28290","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047032","NV50-KC 3P 20A 30mA (U)","","個","12900","12900","8610","3.0000","3.0000","1","4290","33.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047041","NV50-KC 3P 30A 30mA (A)","","個","34400","34400","24960","8.0000","8.0000","3","9440","27.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047044","NV50-KC 3P 30A 30mA (U)","","個","10280","10280","6600","2.0000","2.0000","1","3680","35.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047053","NV50-KC 3P 40A 30mA (A)","","個","4300","4300","3070","1.0000","1.0000","1","1230","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047081","BH-K 1P 20A (A)","","個","3060","3060","2166","6.0000","6.0000","1","894","29.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047097","BH-K 2P 10A (A)","","個","9000","9000","7230","10.0000","10.0000","1","1770","19.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","137340","137340","95279","142.0000","142.0000","7","42061","30.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2160","2160","1334","2.0000","2.0000","1","826","38.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","1800000","1800000","1280000","2000.0000","2000.0000","1","520000","28.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","129600","129600","89460","132.0000","132.0000","6","40140","31"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","5400","5400","3480","6.0000","6.0000","1","1920","35.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047113","BH-K 2P 40A (A)","","個","2160","2160","1446","2.0000","2.0000","2","714","33.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","6480","6480","4563","7.0000","7.0000","4","1917","29.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047125","BH-K100 2P 60A (A)","","個","3310","3310","2140","1.0000","1.0000","1","1170","35.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","10640","10640","5920","4.0000","4.0000","3","4720","44.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047137","BH-K 3P 30A (A)","","個","11100","11100","7600","5.0000","5.0000","3","3500","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","23940","23940","13320","9.0000","9.0000","3","10620","44.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","77140","77140","49880","29.0000","29.0000","2","27260","35.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047145","BH-K 3P 50A (A)","","個","16420","16420","11040","7.0000","7.0000","3","5380","32.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","21280","21280","11840","8.0000","8.0000","5","9440","44.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047153","BH-K100 2P 75A (A)","","個","8280","8280","5670","3.0000","3.0000","2","2610","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047161","BH-K100 3P 75A (A)","","個","7140","7140","5200","2.0000","2.0000","2","1940","27.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047880","BH-C1 15A 2P1E (U)","","個","1300","1300","700","2.0000","2.0000","1","600","46.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","31200","31200","16800","48.0000","48.0000","1","14400","46.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047885","BH-C1 30A 2P1E (A)","","個","3900","3900","2540","5.0000","5.0000","1","1360","34.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047917","BH-C2 20A 2P2E (A)","","個","1364280","1364280","1127628","1076.0000","1076.0000","16","236652","17.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047920","BH-C2 20A 2P2E (U)","","個","60460","60460","32902","59.0000","59.0000","6","27558","45.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047921","BH-C2 30A 2P2E (A)","","個","11040","11040","7800","12.0000","12.0000","3","3240","29.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047924","BH-C2 30A 2P2E (U)","","個","17600","17600","8160","16.0000","16.0000","2","9440","53.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047965","BV-C2 20A 2P2E (A)","","個","474960","474960","342200","138.0000","138.0000","7","132760","28"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047968","BV-C2 20A 2P2E 30ｍA (U)","","個","159940","159940","77900","41.0000","41.0000","4","82040","51.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047969","BV-C2 30A 2P2E (A)","","個","34200","34200","24750","10.0000","10.0000","1","9450","27.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00047972","BV-C2 30A 2P2E 30mA (U)","","個","41000","41000","19000","10.0000","10.0000","1","22000","53.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00050697","NF250-ZEV 3P FP (A)","","個","127720","127720","91260","2.0000","2.0000","1","36460","28.5"
