"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046454","NF30-KC 2P 30A (B)","","個","1240","1240","1120","1.0000","1.0000","1","120","9.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046460","NF30-KC 2P 5A (U)","","個","6200","6200","4046","5.0000","5.0000","2","2154","34.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046752","MN30-KC 3P 30mA (U)","","個","90720","90720","66360","21.0000","21.0000","5","24360","26.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046872","NV30-KC 3P 15A 30mA (U)","","個","14910","14910","9480","3.0000","3.0000","1","5430","36.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046894","NV30-KC 3P 30A 30mA (B)","","個","17280","17280","15680","4.0000","4.0000","1","1600","9.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00046941","NV50-KC 2P 20A 30mA (A)","","個","20820","20820","13920","6.0000","6.0000","1","6900","33.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00047005","NV50-KC 3P 10A 30mA (A)","","個","31140","31140","20880","6.0000","6.0000","1","10260","32.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00047008","NV50-KC 3P 10A 30mA (U)","","個","51900","51900","38100","10.0000","10.0000","1","13800","26.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00047114","BH-K 2P 40A (B)","","個","1010","1010","816","1.0000","1.0000","1","194","19.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00047124","BH-K 3P 15A (U)","","個","8040","8040","5100","3.0000","3.0000","1","2940","36.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00050772","NF63-ZCV 3P 15A (U)","","個","14820","14820","11060","2.0000","2.0000","1","3760","25.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00050836","NF250-ZCV 3P 200A (U)","","個","21630","21630","16060","1.0000","1.0000","1","5570","25.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00051208","NF250-ZSV 3P 225A ECA/SLT(U)","","個","44270","44270","39270","1.0000","1.0000","1","5000","11.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055026","NV-ZHA 1/2/500A UL/JIS(B)","","個","12660","12660","8090","1.0000","1.0000","1","4570","36.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055028","NV-ZHA 1/2/500A UL/JIS(U)","","個","13870","13870","6530","1.0000","1.0000","1","7340","52.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","19800","19800","14850","110.0000","110.0000","7","4950","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","70020","70020","34392","417.0000","417.0000","24","35628","50.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","360","360","270","2.0000","2.0000","2","90","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","4240","4240","2340","26.0000","26.0000","16","1900","44.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055564","TCS-05KC3W (U)","","個","8570","8570","3520","40.0000","40.0000","4","5050","58.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055566","TCS-05SV3 (B)","","個","180","180","135","1.0000","1.0000","1","45","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055568","TCS-05SV3 (U)","","個","27040","27040","11638","166.0000","166.0000","31","15402","57"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055570","TCS-1SV3 (B)","","個","350","350","252","2.0000","2.0000","2","98","28"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055572","TCS-1SV3 (U)","","個","5910","5910","2584","34.0000","34.0000","8","3326","56.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055574","TC-ZBA 漏電リレ-用カバ- (B)","","個","8500","8500","5500","50.0000","50.0000","1","3000","35.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055649","TCS-05KC2W (A)","","個","1380","1380","888","6.0000","6.0000","1","492","35.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055650","TCS-05KC2W (B)","","個","200","200","148","1.0000","1.0000","1","52","26"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055652","TCS-05KC2W (U)","","個","7180","7180","3298","35.0000","35.0000","3","3882","54.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055658","TCS-05FA2 (B)","","個","540","540","378","6.0000","6.0000","2","162","30"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055660","TCS-05FA2 (U)","","個","2160","2160","1080","27.0000","27.0000","6","1080","50"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055664","TCS-05SV2 (U)","","個","21580","21580","10630","130.0000","130.0000","21","10950","50.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055668","TCS-1SV2 (U)","","個","14460","14460","6146","77.0000","77.0000","6","8314","57.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055672","LC-03CS (U)","","個","13000","13000","4400","100.0000","100.0000","1","8600","66.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055704","TCS-2SV3 (U)","","個","1170","1170","504","6.0000","6.0000","6","666","56.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055712","TCL-4SW3 (U)","","個","6120","6120","2880","3.0000","3.0000","2","3240","52.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055732","BH-K用取付板 (U)","","個","4820","4820","3990","1.0000","1.0000","1","830","17.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055840","F-05SVLFDR (U)","","個","19830","19830","9100","7.0000","7.0000","3","10730","54.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00055864","TCL-05SV2 (U)","","個","700","700","228","2.0000","2.0000","1","472","67.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00056184","DIN-05SV（NF63-CV用） (U)","","個","6920","6920","1568","32.0000","32.0000","4","5352","77.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00056250","ALAX-05SVLS (B)","","個","35600","35600","26600","10.0000","10.0000","1","9000","25.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00056252","ALAX-05SVLS (U)","","個","58100","58100","41160","28.0000","28.0000","3","16940","29.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00058764","MSOD-T12 (U)","","個","5440","5440","3540","2.0000","2.0000","1","1900","34.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00059988","MSO-N10CX AC100V(U)","","個","52500","52500","37800","30.0000","30.0000","1","14700","28"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060292","MSO-N35CX AC100V(U)","","個","5200","5200","3320","1.0000","1.0000","1","1880","36.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060442","MSO-T10 (B)","","個","14000","14000","13280","8.0000","8.0000","5","720","5.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060444","MSO-T10 (U)","","個","35000","35000","25200","20.0000","20.0000","10","9800","28"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060464","MSO-T10KP (U)","","個","12200","12200","8650","5.0000","5.0000","3","3550","29.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060468","MSO-T12 (U)","","個","4520","4520","3020","2.0000","2.0000","1","1500","33.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060482","MSO-T20 (B)","","個","6120","6120","5060","2.0000","2.0000","2","1060","17.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060484","MSO-T20 (U)","","個","25440","25440","20240","8.0000","8.0000","1","5200","20.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060500","MSO-T21 (U)","","個","7800","7800","5400","2.0000","2.0000","1","2400","30.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060512","MSO-T21KP (U)","","個","4340","4340","2880","1.0000","1.0000","1","1460","33.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060516","MSO-T25 (U)","","個","22800","22800","14600","5.0000","5.0000","2","8200","36"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060526","MSO-T25KP (B)","","個","5320","5320","4350","1.0000","1.0000","1","970","18.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060536","MSO-T35 (U)","","個","10400","10400","6640","2.0000","2.0000","1","3760","36.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060560","MSO-T50KP (U)","","個","20970","20970","12540","3.0000","3.0000","3","8430","40.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060572","MSO-T80 (U)","","個","13460","13460","7450","1.0000","1.0000","1","6010","44.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060576","MSO-T80KP (U)","","個","28320","28320","15760","2.0000","2.0000","1","12560","44.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00061382","SD-Q11 DC24V 1A (B)","","個","1360","1360","1150","1.0000","1.0000","1","210","15.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00061384","SD-Q11 DC24V 1A (U)","","個","57120","57120","36092","42.0000","42.0000","3","21028","36.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00061420","SD-T12BC (U)","","個","8360","8360","4880","4.0000","4.0000","1","3480","41.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00061436","SD-T21 (U)","","個","29760","29760","17280","8.0000","8.0000","2","12480","41.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062298","S-N400 AC200V(B)","","個","207930","207930","176310","3.0000","3.0000","1","31620","15.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","23180","23180","14690","21.0000","21.0000","4","8490","36.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","46500","46500","25063","31.0000","31.0000","5","21437","46.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062766","S-T20 (B)","","個","4420","4420","3380","2.0000","2.0000","1","1040","23.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","33000","33000","19010","15.0000","15.0000","2","13990","42.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062784","S-T25 (U)","","個","14240","14240","8280","4.0000","4.0000","1","5960","41.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062802","S-T35 (B)","","個","4180","4180","3220","1.0000","1.0000","1","960","23"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","4180","4180","2070","1.0000","1.0000","1","2110","50.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062810","S-T50 (B)","","個","5030","5030","3880","1.0000","1.0000","1","1150","22.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","10060","10060","4360","2.0000","2.0000","1","5700","56.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062820","S-T65 (U)","","個","7760","7760","4530","1.0000","1.0000","1","3230","41.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","10670","10670","4630","1.0000","1.0000","1","6040","56.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063481","TH-T18 0.12A-11A (A)","","個","8160","8160","4392","6.0000","6.0000","1","3768","46.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063482","TH-T18 0.12A-11A (B)","","個","19040","19040","11704","14.0000","14.0000","4","7336","38.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063484","TH-T18 0.12A-11A (U)","","個","760","760","632","1.0000","1.0000","1","128","16.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063540","TH-T18SR 0.12A-11A (U)","","個","2710","2710","2040","1.0000","1.0000","1","670","24.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064074","UN-CZ3000 S(D)-N300/400用(B)","","個","13260","13260","7680","6.0000","6.0000","1","5580","42.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064092","UN-CZ500 S(D)-N50/65用(U)","","個","1180","1180","504","3.0000","3.0000","2","676","57.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064096","UN-CZ501 (U)","","個","570","570","229","1.0000","1.0000","1","341","59.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064230","UN-RM20 TH-N20用(B)","","個","2000","2000","1360","4.0000","4.0000","1","640","32"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064662","US-H20DD (B)","","個","32800","32800","12140","2.0000","2.0000","1","20660","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064694","US-H30DD (B)","","個","43720","43720","16180","2.0000","2.0000","1","27540","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064726","US-H40DD (B)","","個","280500","280500","103840","11.0000","11.0000","2","176660","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064758","US-K (US-K100 (1素子)) 200V 100A(B)","","個","49190","49190","18200","1.0000","1.0000","1","30990","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064778","US-K (US-K200 (1素子)) 200V 200A(B)","","個","80150","80150","29660","1.0000","1.0000","1","50490","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064786","US-KH (US-KH70 (1素子)) 400V 70A(B)","","個","138480","138480","51240","4.0000","4.0000","1","87240","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064790","US-KH (US-KH100 (1素子)) 400V 100A(B)","","個","300600","300600","111200","5.0000","5.0000","1","189400","63"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065000","UT-AX2 (U)","","個","1050","1050","612","3.0000","3.0000","1","438","41.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065006","UT-AX4 (B)","","個","1920","1920","1012","2.0000","2.0000","1","908","47.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065008","UT-AX4 (U)","","個","9600","9600","3830","10.0000","10.0000","1","5770","60.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065224","UT-SY21 (U)","","個","830","830","484","1.0000","1.0000","1","346","41.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066632","CW-15L 15VA 200/1A (U)","","個","5800","5800","3760","2.0000","2.0000","1","2040","35.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066858","CW-15LP 15VA 20/1A (B)","","個","4040","4040","3050","1.0000","1.0000","1","990","24.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066874","CW-15LP 15VA 3/1A (B)","","個","8080","8080","6100","2.0000","2.0000","1","1980","24.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066876","CW-15LP 15VA 3/1A (U)","","個","8080","8080","5200","2.0000","2.0000","2","2880","35.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066882","CW-15LP 15VA 30/1A (B)","","個","4040","4040","3050","1.0000","1.0000","1","990","24.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067304","CW-5L 5VA 100/5A (U)","","個","5430","5430","3510","3.0000","3.0000","1","1920","35.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067376","CW-5L 5VA 400/5A (U)","","個","8640","8640","5560","4.0000","4.0000","1","3080","35.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067392","CW-5L 5VA 60/5A (U)","","個","19460","19460","5000","2.0000","2.0000","1","14460","74.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067492","CW-5LP 5VA 30/5A (U)","","個","9120","9120","5850","3.0000","3.0000","2","3270","35.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067622","CZ-22S (B)","","個","27370","27370","17170","1.0000","1.0000","1","10200","37.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067858","IS-C(PE-15,15F,PE-50,50F用) (B)","","個","8640","8640","6060","6.0000","6.0000","1","2580","29.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067860","IS-C(PE-15,15F,PE-50,50F用) (U)","","個","7780","7780","1716","2.0000","2.0000","1","6064","77.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00068634","LS-110NAA 15A-30A (B)","","個","67600","67600","52240","8.0000","8.0000","1","15360","22.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00071988","PE-15 15VA 440/110V 1.0級(U)","","個","2880","2880","12480","2.0000","2.0000","1","-9600","-333.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00072492","TSE-2DB 250V 15A (U)","","個","17720","17720","11660","2.0000","2.0000","1","6060","34.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00073160","YM-8NRI 1-5mA,10-50mA (零ｻﾌﾟﾚｽ)(U)","","個","4900","4900","4080","1.0000","1.0000","1","820","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00073838","YR-8NRI 101mA-20mA (B)","","個","4800","4800","3610","1.0000","1.0000","1","1190","24.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00073970","YS-210NAA 10,15,20,30A (B)","","個","2350","2350","1560","1.0000","1.0000","1","790","33.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00074010","YS-8NAA BR 0～15A 赤指針付(B)","","個","27600","27600","20860","15.0000","15.0000","5","6740","24.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00093607","FR-BSF01 (C)","","個","27050","27050","20800","5.0000","5.0000","1","6250","23.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00093807","MR-J3ENCBL10M-A1-H (C)","","個","12900","12900","10750","1.0000","1.0000","1","2150","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00093871","MR-PWS1CBL10M-A1-H (C)","","個","11470","11470","9560","1.0000","1.0000","1","1910","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00094305","HK244XP-2 (A)","","個","6120","6120","5310","3.0000","3.0000","1","810","13.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00094433","SC-03-AC200V-1A  端子ｶﾊﾞｰ付(A)","","個","1380","1380","1060","1.0000","1.0000","1","320","23.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00094549","SW-03/2E 0.2KW 400V  AC100V 1a1b(A)","","個","13560","13560","10440","4.0000","4.0000","3","3120","23"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098471","NV32-CVF 2P 5A 30mA (B)","","","22770","22770","14780","5.0000","5.0000","5","7990","35.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098569","NF32-CVF 2P 5A(A)","","台","3080","3080","1888","2.0000","2.0000","1","1192","38.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098588","NV32-CVF 2P 5A 30mA(A)","","台","12730","12730","8130","3.0000","3.0000","2","4600","36.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098607","YS-206NAA 1A 0-30-90A 30/1A(B)","","台","7160","7160","4960","4.0000","4.0000","3","2200","30.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098612","NF32-CVF 2P 10A （A）"," ","個","1540","1540","944","1.0000","1.0000","1","596","38.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098629","NV32-CVF 3P 10A 30mA (B)","","台","10580","10580","8720","2.0000","2.0000","1","1860","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098669","NF32-CVF 2P 5A(U)","","台","6300","6300","4177","4.0000","4.0000","2","2123","33.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098760","NF32-CVF 2P 3A(A)","","台","3080","3080","1888","2.0000","2.0000","1","1192","38.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099144","NF32-CVF 2P 10A (U)","","台","28810","28810","19026","20.0000","20.0000","4","9784","34"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099220","TC-BH (50個入り) (A)","","セット","1500","1500","800","1.0000","1.0000","1","700","46.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099262","NV32-CVF 3P 15A 100mA AL-SLT (U)","","個","22720","22720","15350","3.0000","3.0000","2","7370","32.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099283","EW100EAGU-3P075B","","","50500","50500","38840","2.0000","2.0000","1","11660","23.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099329","DEU-9PF-F0","","個","1150","1150","900","5.0000","5.0000","1","250","21.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099330","DEU-9SF-F0","","個","2700","2700","2070","10.0000","10.0000","2","630","23.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099333","DAU-15SF-F0","","個","2970","2970","2277","11.0000","11.0000","3","693","23.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099338","DAU-15PF-F0","","個","2860","2860","2211","11.0000","11.0000","3","649","22.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099339","D20418-JF","","個","13500","13500","10240","140.0000","140.0000","3","3260","24.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099341","030-50634","","個","4050","4050","2430","135.0000","135.0000","2","1620","40"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099367","NF32-CVF 2P 5A (B)","","台","2820","2820","2320","2.0000","2.0000","1","500","17.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099405","YS-206NAA 0-20-60A DIRECT BR (A)","","台","1790","1790","1350","1.0000","1.0000","1","440","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099508","NF32-CVF 2P 15A(U）","","台","2590","2590","1752","2.0000","2.0000","2","838","32.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099509","NF32-CVF 2P 20A(U）","","台","9340","9340","5950","6.0000","6.0000","3","3390","36.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099510","NF32-CVF 2P 30A(U）","","台","1630","1630","1080","1.0000","1.0000","1","550","33.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099512","NZ2GFCE3-16D (B)","","台","40970","40970","34130","1.0000","1.0000","1","6840","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099531","NV32-CVF 3P 20A 30mA (B)","","台","15870","15870","9750","3.0000","3.0000","2","6120","38.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099614","TC-CPA-AL/AX (B）","","台","1200","1200","840","20.0000","20.0000","1","360","30"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099634","NV63-SV 3P MB 25A 30mA AL-SLT (A) ","","台","7670","7670","5700","1.0000","1.0000","1","1970","25.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099653","SHTA240-05SVRS (B)","","台","10140","10140","5610","3.0000","3.0000","1","4530","44.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099680","SZ-CD1","","台","6240","6240","4800","6.0000","6.0000","3","1440","23.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099719","EW100EAG 2P 100K ","","","15470","15470","11900","1.0000","1.0000","1","3570","23.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099721","EW32AAG 2P 010A","","","9400","9400","7220","2.0000","2.0000","1","2180","23.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099797","EW50AAG-3P050B","","台","23920","23920","18400","1.0000","1.0000","1","5520","23.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099814","AX-05SV(U)","","","740","740","470","1.0000","1.0000","1","270","36.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099846","SW-03-200V 1.5KW 1A","","台","2850","2850","1680","1.0000","1.0000","1","1170","41.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099880","NF32-CVF 3P 10A (U)","","台","2020","2020","1170","1.0000","1.0000","1","850","42.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099881","NF32-CVF 3P 15A (U)","","台","19860","19860","13230","10.0000","10.0000","2","6630","33.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099884","NV32-CVF 2P 15A 30mA (U)","","台","12170","12170","8410","3.0000","3.0000","3","3760","30.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099885","NV32-CVF 3P 5A 30mA (U)","","台","79350","79350","50400","15.0000","15.0000","1","28950","36.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099886","NV32-CVF 3P 15A 30mA (U)","","台","24200","24200","15310","4.0000","4.0000","3","8890","36.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099887","NV32-CVF 3P 30A 30mA (U)","","台","21160","21160","12790","4.0000","4.0000","2","8370","39.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099890","CP30-BA 2P 5A 2-M (B)","","台","8250","8250","6870","3.0000","3.0000","1","1380","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099923","ALAX-05SVRS(U）","","個","244100","244100","131640","86.0000","86.0000","5","112460","46.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099938","MI-1SVFB2（A)","","台","291900","291900","150500","42.0000","42.0000","3","141400","48.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099967","ALAX-05SV(U)","","個","57480","57480","23870","21.0000","21.0000","7","33610","58.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099997","EX-20LMP9","","台","9200","9200","7450","1.0000","1.0000","1","1750","19"
