"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00002816","NF32-SV 3P 5A (U)","","個","9080","9080","6480","4.0000","4.0000","1","2600","28.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00003613","NF32-SVF 2P 15A AX-SLT(A)","","個","8520","8520","6480","3.0000","3.0000","1","2040","23.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00003645","NF32-SVF 3P 20A AX-SLT(A)","","個","3540","3540","2670","1.0000","1.0000","1","870","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00003661","NF32-SVF 3P 5A AX-SLT(A)","","個","3540","3540","2670","1.0000","1.0000","1","870","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00004376","NF32-SV 3P 15A AX-SLT(U)","","個","3540","3540","2650","1.0000","1.0000","1","890","25.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00005489","NF250-SEV 3P 125-250A調 (A)","","個","26700","26700","19260","1.0000","1.0000","1","7440","27.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00005492","NF250-SEV 3P 125-250A調 (U)","","個","26700","26700","19130","1.0000","1.0000","1","7570","28.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007704","NF125-CV 3P 100A (U)","","個","6580","6580","4720","1.0000","1.0000","1","1860","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007713","NF125-CV 3P 75A (A)","","個","6580","6580","4750","1.0000","1.0000","1","1830","27.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007761","NF250-CV 3P 200A (A)","","個","38580","38580","27870","3.0000","3.0000","2","10710","27.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007769","NF250-CV 3P 250A (A)","","個","18330","18330","13250","1.0000","1.0000","1","5080","27.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007921","NF400-CW 3P 300A (A)","","個","68060","68060","49140","2.0000","2.0000","1","18920","27.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00007924","NF400-CW 3P 300A (U)","","個","34030","34030","24410","1.0000","1.0000","1","9620","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00008869","NF400-CW 3P 350A AL-SLT(A)","","個","36730","36730","26770","1.0000","1.0000","1","9960","27.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","3220","3220","2400","1.0000","1.0000","1","820","25.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00015585","NF250-SV 3P 250A FP (A)","","個","28310","28310","21000","1.0000","1.0000","1","7310","25.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00018833","NF125-CV 3P 100A FP (A)","","個","8690","8690","6650","1.0000","1.0000","1","2040","23.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00018845","NF125-CV 3P 75A FP (A)","","個","8690","8690","6650","1.0000","1.0000","1","2040","23.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00019012","NF400-CW 3P 350A FP (U)","","個","42100","42100","32290","1.0000","1.0000","1","9810","23.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00022957","NV125-CVF 3P 125A 1/2/500mA換(A)","","個","15850","15850","11950","1.0000","1.0000","1","3900","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00022997","NV63-CVF 3P 15A 30mA (A)","","個","25840","25840","19480","4.0000","4.0000","3","6360","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023008","NV63-CVF 3P 30A 30mA (U)","","個","6460","6460","4630","1.0000","1.0000","1","1830","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023024","NV63-CVF 3P (10A) 100mA (U)","","個","6460","6460","4630","1.0000","1.0000","1","1830","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023113","NV63-CVF 3P 60A (200mA) (A)","","個","16260","16260","11140","2.0000","2.0000","1","5120","31.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023145","NV125-CV 3P 100A 1/2/500mA換(A)","","個","10430","10430","7850","1.0000","1.0000","1","2580","24.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023148","NV125-CV 3P 100A 1/2/500mA換(U)","","個","52150","52150","37350","5.0000","5.0000","1","14800","28.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023152","NV125-CV 3P 100A 30mA (U)","","個","20860","20860","14940","2.0000","2.0000","1","5920","28.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023181","NV125-CV 3P 125A 1/2/500mA換 (A)","","個","14780","14780","11950","1.0000","1.0000","1","2830","19.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023433","NV63-CV 3P 30A 30mA (A)","","個","32300","32300","24350","5.0000","5.0000","3","7950","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023436","NV63-CV 3P 30A 30mA (U)","","個","38760","38760","27780","6.0000","6.0000","2","10980","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","12920","12920","9740","2.0000","2.0000","1","3180","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023509","NV250-CV 3P 125A 1/2/500mA換(A)","","個","39640","39640","29820","2.0000","2.0000","1","9820","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023525","NV250-CV 3P 175A 1/2/500mA換(A)","","個","20700","20700","15570","1.0000","1.0000","1","5130","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023529","NV250-CV 3P 200A 30mA (A)","","個","59430","59430","44730","3.0000","3.0000","1","14700","24.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00023533","NV250-CV 3P 200A 1/2/500mA換(A)","","個","39640","39640","29820","2.0000","2.0000","1","9820","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00025309","NV32-SVF 3P 15A 30mA (A)","","個","7390","7390","5570","1.0000","1.0000","1","1820","24.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00025561","NV32-SV 3P 15A 30mA (A)","","個","7770","7770","5880","1.0000","1.0000","1","1890","24.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00043029","V-03SV (A)","","個","21960","21960","20160","6.0000","6.0000","6","1800","8.2"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046369","NF100-KC 3P 60A (A)","","個","12540","12540","9020","2.0000","2.0000","1","3520","28.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046437","NF100-KC 3P 75A (A)","","個","6270","6270","4510","1.0000","1.0000","1","1760","28.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046445","NF30-KC 2P 15A (A)","","個","4350","4350","3120","3.0000","3.0000","1","1230","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046469","NF30-KC 3P 20A (A)","","個","2050","2050","1470","1.0000","1.0000","1","580","28.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046473","NF30-KC 3P 30A (A)","","個","3560","3560","2940","2.0000","2.0000","1","620","17.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046833","NV100-KC 3P 60A 100mA (A)","","個","10430","10430","7850","1.0000","1.0000","1","2580","24.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046857","NV30-KC 3P 10A 30mA (A)","","個","5080","5080","3820","1.0000","1.0000","1","1260","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046893","NV30-KC 3P 30A 30mA (A)","","個","40640","40640","30560","8.0000","8.0000","1","10080","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046941","NV50-KC 2P 20A 30mA (A)","","個","3540","3540","2660","1.0000","1.0000","1","880","24.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046953","NV50-KC 2P 30A 30mA (A)","","個","3540","3540","2660","1.0000","1.0000","1","880","24.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00046981","NV50-KC 2P 50A 30mA (A)","","個","3540","3540","2660","1.0000","1.0000","1","880","24.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00047081","BH-K 1P 20A (A)","","個","1080","1080","830","2.0000","2.0000","1","250","23.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00047881","BH-C1 20A 2P1E (A)","","個","5810","5810","4088","7.0000","7.0000","2","1722","29.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00047965","BV-C2 20A 2P2E (A)","","個","8680","8680","6440","2.0000","2.0000","1","2240","25.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00050821","NF250-ZCV 3P 125A (A)","","個","21800","21800","16390","1.0000","1.0000","1","5410","24.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","420","420","405","3.0000","3.0000","1","15","3.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","1260","1260","738","9.0000","9.0000","3","522","41.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2800","2800","1800","20.0000","20.0000","13","1000","35.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055560","TCS-05FA3 (U)","","個","840","840","462","12.0000","12.0000","8","378","45"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055564","TCS-05KC3W (U)","","個","180","180","102","1.0000","1.0000","1","78","43.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","150","150","140","1.0000","1.0000","1","10","6.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055568","TCS-05SV3 (U)","","個","3150","3150","1722","21.0000","21.0000","9","1428","45.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055572","TCS-1SV3 (U)","","個","1440","1440","783","9.0000","9.0000","4","657","45.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055653","TCS-1KC3W (A)","","個","180","180","175","1.0000","1.0000","1","5","2.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055656","TCS-1KC3W (U)","","個","360","360","220","2.0000","2.0000","1","140","38.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055660","TCS-05FA2 (U)","","個","980","980","560","14.0000","14.0000","11","420","42.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055664","TCS-05SV2 (U)","","個","150","150","82","1.0000","1.0000","1","68","45.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055701","TCS-2SV3 (A)","","個","540","540","480","3.0000","3.0000","3","60","11.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055704","TCS-2SV3 (U)","","個","180","180","93","1.0000","1.0000","1","87","48.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055709","TCL-4SW3 (A)","","個","5760","5760","5280","3.0000","3.0000","2","480","8.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00055861","TCL-05SV2 (A)","","個","500","500","450","2.0000","2.0000","1","50","10"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00056005","TCL-05SV3 (A)","","個","280","280","260","1.0000","1.0000","1","20","7.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00056064","TCL-03SV3 (U)","","個","240","240","152","1.0000","1.0000","1","88","36.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00056256","TTC-4SW3 (U)","","個","1920","1920","1030","1.0000","1.0000","1","890","46.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00056701","DU-N30 (A)","","個","9100","9100","6550","1.0000","1.0000","1","2550","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00057985","MSO-2XT12 (A)","","個","5420","5420","3600","1.0000","1.0000","1","1820","33.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00058049","MSO-2XT35 (A)","","個","10160","10160","7740","1.0000","1.0000","1","2420","23.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00058716","MSOD-Q11 (U)","","個","26280","26280","20760","12.0000","12.0000","8","5520","21"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060441","MSO-T10 (A)","","個","18040","18040","15950","11.0000","11.0000","8","2090","11.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060444","MSO-T10 (U)","","個","1640","1640","1260","1.0000","1.0000","1","380","23.2"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060449","MSO-T100KP (A)","","個","76250","76250","49100","5.0000","5.0000","1","27150","35.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060465","MSO-T12 (A)","","個","14770","14770","12250","7.0000","7.0000","5","2520","17.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060468","MSO-T12 (U)","","個","18990","18990","13590","9.0000","9.0000","6","5400","28.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060481","MSO-T20 (A)","","個","11480","11480","8880","4.0000","4.0000","1","2600","22.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060484","MSO-T20 (U)","","個","2870","2870","1920","1.0000","1.0000","1","950","33.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060497","MSO-T21 (A)","","個","3370","3370","2910","1.0000","1.0000","1","460","13.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060513","MSO-T25 (A)","","個","12810","12810","10140","3.0000","3.0000","3","2670","20.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060533","MSO-T35 (A)","","個","14610","14610","11520","3.0000","3.0000","3","3090","21.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060536","MSO-T35 (U)","","個","14610","14610","9960","3.0000","3.0000","2","4650","31.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00060569","MSO-T80 (A)","","個","15580","15580","8620","1.0000","1.0000","1","6960","44.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061020","S-2XT50 (U)","","個","11230","11230","6990","1.0000","1.0000","1","4240","37.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061384","SD-Q11 DC24V 1A (U)","","個","5460","5460","4000","4.0000","4.0000","2","1460","26.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061397","SD-QR11 (A)","","個","5950","5950","4290","1.0000","1.0000","1","1660","27.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061413","SD-T12 (A)","","個","5460","5460","3960","3.0000","3.0000","3","1500","27.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061425","SD-T20 (A)","","個","3040","3040","2190","1.0000","1.0000","1","850","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061429","SD-T20BC (A)","","個","3170","3170","2280","1.0000","1.0000","1","890","28.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00061437","SD-T21BC (A)","","個","7220","7220","5200","2.0000","2.0000","1","2020","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062113","S-N150 AC100V(A)","","個","48440","48440","38360","2.0000","2.0000","1","10080","20.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062120","S-N150 AC200V(U)","","個","24220","24220","16580","1.0000","1.0000","1","7640","31.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062193","S-N220 AC100V(A)","","個","63040","63040","49940","2.0000","2.0000","1","13100","20.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","3450","3450","2496","3.0000","3.0000","1","954","27.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","33120","33120","20654","23.0000","23.0000","1","12466","37.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","10900","10900","6790","1.0000","1.0000","1","4110","37.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","41180","41180","29290","29.0000","29.0000","7","11890","28.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062765","S-T20 (A)","","個","12360","12360","8880","6.0000","6.0000","1","3480","28.2"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062773","S-T21 (A)","","個","21440","21440","15440","8.0000","8.0000","6","6000","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062801","S-T35 (A)","","個","47340","47340","34120","12.0000","12.0000","2","13220","27.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062809","S-T50 (A)","","個","18880","18880","13600","4.0000","4.0000","1","5280","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","9460","9460","5880","2.0000","2.0000","1","3580","37.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00062821","S-T80 (A)","","個","10000","10000","7200","1.0000","1.0000","1","2800","28"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00063361","TH-N400RH (A)","","個","7440","7440","5900","1.0000","1.0000","1","1540","20.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00063529","TH-T18KP 0.12A-11A (A)","","個","1790","1790","1280","1.0000","1.0000","1","510","28.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00063957","UN-CV603 (A)","","個","290","290","149","1.0000","1.0000","1","141","48.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00064041","UN-CZ1500 (A)","","個","9060","9060","4626","6.0000","6.0000","2","4434","48.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00064057","UN-CZ2200 S-N180/220,SD-N220,SL-N220用(A)","","個","7440","7440","3756","4.0000","4.0000","1","3684","49.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00064089","UN-CZ500 S(D)-N50/65用(A)","","個","760","760","388","2.0000","2.0000","1","372","48.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00064113","UN-CZ800 (A)","","個","1640","1640","828","2.0000","2.0000","1","812","49.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00064997","UT-AX2 (A)","","個","1040","1040","472","2.0000","2.0000","2","568","54.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00065008","UT-AX4 (U)","","個","960","960","383","1.0000","1.0000","1","577","60.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00065233","UT-SY22BC (A)","","個","16440","16440","5316","12.0000","12.0000","4","11124","67.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00066925","CW-15LS 15VA 100/5A (A)","","個","11160","11160","8880","3.0000","3.0000","1","2280","20.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067301","CW-5L 5VA 100/5A (A)","","個","3740","3740","2980","2.0000","2.0000","1","760","20.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067309","CW-5L 5VA 120/5A (A)","","個","20570","20570","16390","11.0000","11.0000","1","4180","20.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067373","CW-5L 5VA 400/5A (A)","","個","2220","2220","1770","1.0000","1.0000","1","450","20.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067405","CW-5L 5VA 75/5A (A)","","個","6620","6620","5280","2.0000","2.0000","1","1340","20.2"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067449","CW-5LP 5VA 15/5A (A)","","個","17100","17100","13620","6.0000","6.0000","4","3480","20.4"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00067505","CW-5LP 5VA 5/5A (A)","","個","23960","23960","19000","10.0000","10.0000","3","4960","20.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00072849","YM-206NRI 1-100V (A)","","個","4520","4520","3540","2.0000","2.0000","1","980","21.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00073673","YR-12UNAV 600V (A)","","個","6400","6400","5040","1.0000","1.0000","1","1360","21.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00073821","YR-8NAA 1-100mA (A)","","個","6500","6500","4240","1.0000","1.0000","1","2260","34.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00073929","YS-206NAA 5A (A)","","個","21480","21480","16825","17.0000","17.0000","7","4655","21.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00073945","YS-208NAA 10,15,20,30A (A)","","個","5400","5400","4280","4.0000","4.0000","1","1120","20.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098539","YS-206NAA BR 0-5-15A (A)","","","2880","2880","2280","2.0000","2.0000","2","600","20.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098588","NV32-CVF 2P 5A 30mA(A)","","台","4780","4780","3260","1.0000","1.0000","1","1520","31.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098589","NF32-CVF 3P 20A(A)","","台","2370","2370","1550","1.0000","1.0000","1","820","34.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098612","NF32-CVF 2P 10A （A）"," ","個","1660","1660","1090","1.0000","1.0000","1","570","34.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098629","NV32-CVF 3P 10A 30mA (B)","","台","6200","6200","4250","1.0000","1.0000","1","1950","31.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098645","YS-8NAA BR 3A 0-3-9A ダイレクト 端子カバー付(U)","","台","4840","4840","3580","2.0000","2.0000","2","1260","26"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00098715","TCL-2SV3L (A)","","個","1840","1840","1540","1.0000","1.0000","1","300","16.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099144","NF32-CVF 2P 10A (U)","","台","1660","1660","1080","1.0000","1.0000","1","580","34.9"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099261","NF32-CVF 3P 30A (U)","","台","2370","2370","1550","1.0000","1.0000","1","820","34.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099406","YS-206NAA 0-10-30A DIRECT BR (A)","","台","1530","1530","1200","1.0000","1.0000","1","330","21.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099446","NF32-CVF 3P 5A (B)","","台","2370","2370","1550","1.0000","1.0000","1","820","34.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099455","NV32-CVF 3P 20A 30mA (A)","","台","12400","12400","8500","2.0000","2.0000","2","3900","31.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099505","TCL-03CV3","","台","290","290","260","1.0000","1.0000","1","30","10.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099566","NV32-CVF 3P 5A 30mA (B)","","台","6200","6200","4250","1.0000","1.0000","1","1950","31.5"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099880","NF32-CVF 3P 10A (U)","","台","2370","2370","1550","1.0000","1.0000","1","820","34.6"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099884","NV32-CVF 2P 15A 30mA (U)","","台","4780","4780","3260","1.0000","1.0000","1","1520","31.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00099937","FW-S10-1.0K (A)","","台","75140","75140","66300","1.0000","1.0000","1","8840","11.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00101576","KYR-210MRAA 0-15A 15/5A (A)","","台","37140","37140","30950","1.0000","1.0000","1","6190","16.7"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00102178","NV32-CVF 2P 30A 100mA (A)","","個","9560","9560","6520","2.0000","2.0000","2","3040","31.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00107578","BHA49N306 (A)","","個","19800","19800","18000","5.0000","5.0000","1","1800","9.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00107638","TCS-03CV2 (U)","","個","150","150","82","1.0000","1.0000","1","68","45.3"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00107649","TCL-2SV3 (U)","","個","930","930","501","1.0000","1.0000","1","429","46.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00107935","NV125-CV 3P 125A 1.2.500ｍA TBL (A)","","個","16630","16630","12620","1.0000","1.0000","1","4010","24.1"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-00107963","NV32-CVF 2P 20A 30mA (A)","","個","4780","4780","3260","1.0000","1.0000","1","1520","31.8"
"ESB0018","株式会社制御機器販売","DNK-E","電力機器事業部","E-99999999","送料","","式","6000","6000","1700","5.0000","5.0000","5","4300","71.7"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","9999","出精値引き","","式","-71600","-71600","0","1.0000","1.0000","1","-71600","100"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","99999","金額一式","","式","1137600","1137600","884400","18.0000","18.0000","6","253200","22.3"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00000481","LC-05SV (A)","","個","1300","1300","850","10.0000","10.0000","1","450","34.6"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00002765","NF32-SV 2P 15A (A)","","個","3720","3720","3390","3.0000","3.0000","1","330","8.9"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00002793","NF32-SV 3P 15A (A)","","個","10160","10160","6520","4.0000","4.0000","1","3640","35.8"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00002797","NF32-SV 3P 20A (A)","","個","2540","2540","1630","1.0000","1.0000","1","910","35.8"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00002801","NF32-SV 3P 30A (A)","","個","5080","5080","3260","2.0000","2.0000","1","1820","35.8"
"ESB0019","永楽電気株式会社","DNK-E","電力機器事業部","E-00046444","NF30-KC 2P 10A (U)","","個","3260","3260","2080","2.0000","2.0000","1","1180","36.2"
