"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023441","NV63-CV 3P 50A 30mA (A)","","個","29810","29810","20890","5.0000","5.0000","2","8920","29.9"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023453","NV63-CV 3P 15A 1/2/500mA換(A)","","個","12680","12680","8440","2.0000","2.0000","1","4240","33.4"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023461","NV63-CV 3P 30A 1/2/500mA換(A)","","個","25360","25360","16880","4.0000","4.0000","2","8480","33.4"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023469","NV63-CV 3P 50A 1/2/500mA換(A)","","個","44260","44260","29540","7.0000","7.0000","4","14720","33.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023528","NV250-CV 3P 175A 1/2/500mA換(U)","","個","38620","38620","21440","2.0000","2.0000","2","17180","44.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00023544","NV250-CV 3P 225A 1/2/500mA換(U)","","個","57930","57930","32160","3.0000","3.0000","3","25770","44.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00024505","NV63-CV 2P 15A 30mA AL(A)","","個","6920","6920","4730","1.0000","1.0000","1","2190","31.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00024513","NV63-CV 2P 30A 30mA AL(A)","","個","96880","96880","66220","14.0000","14.0000","6","30660","31.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00024569","NV63-CV 3P 30A 30mA AL(A)","","個","21780","21780","14760","3.0000","3.0000","1","7020","32.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00025573","NV32-SV 3P 20A 30mA (A)","","個","22650","22650","15330","3.0000","3.0000","1","7320","32.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00026048","NV250-SV 3P 200A  1/2/500mA換(U)","","個","39550","39550","21970","1.0000","1.0000","1","17580","44.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","13060","13060","8520","6.0000","6.0000","3","4540","34.8"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055416","HT-4CW (U)","","個","4840","4840","2100","2.0000","2.0000","1","2740","56.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","9680","9680","5680","4.0000","4.0000","2","4000","41.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","6510","6510","3150","3.0000","3.0000","1","3360","51.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055568","TCS-05SV3 (U)","","個","9500","9500","3800","50.0000","50.0000","1","5700","60"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055637","HL-4CW (A)","","個","5700","5700","3710","5.0000","5.0000","4","1990","34.9"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055641","HL-4SW (A)","","個","8790","8790","5344","8.0000","8.0000","4","3446","39.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055664","TCS-05SV2 (U)","","個","19000","19000","8800","100.0000","100.0000","1","10200","53.7"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00055668","TCS-1SV2 (U)","","個","20000","20000","9000","100.0000","100.0000","2","11000","55"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00056189","MI-2SVFB3 (A)","","個","5040","5040","2970","1.0000","1.0000","1","2070","41.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00060548","MSO-T50 (U)","","個","6060","6060","3810","1.0000","1.0000","1","2250","37.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","3470","3470","1530","1.0000","1.0000","1","1940","55.9"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","4910","4910","2180","1.0000","1.0000","1","2730","55.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00064997","UT-AX2 (A)","","個","490","490","322","1.0000","1.0000","1","168","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00065880","BUS 15LM 400-750A (U)","","個","4220","4220","2244","6.0000","6.0000","4","1976","46.8"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00065884","BUS 40LM 1K･2K 1HON (U)","","個","1480","1480","748","2.0000","2.0000","1","732","49.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00066649","CW-15L 15VA 250/5A (A)","","個","2580","2580","1650","1.0000","1.0000","1","930","36"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00066665","CW-15L 15VA 400/5A (A)","","個","8280","8280","5280","3.0000","3.0000","2","3000","36.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00066729","CW-15LM 15VA 400/5A (A)","","個","6280","6280","4020","2.0000","2.0000","2","2260","36"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00066745","CW-15LM 15VA 600/5A (A)","","個","15680","15680","10040","4.0000","4.0000","2","5640","36"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067089","CW-40LM 40VA 1000/5A (A)","","個","15540","15540","9940","2.0000","2.0000","1","5600","36"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067301","CW-5L 5VA 100/5A (A)","","個","12940","12940","8600","7.0000","7.0000","5","4340","33.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067312","CW-5L 5VA 120/5A (U)","","個","1940","1940","864","1.0000","1.0000","1","1076","55.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067317","CW-5L 5VA 150/5A (A)","","個","2070","2070","1320","1.0000","1.0000","1","750","36.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067320","CW-5L 5VA 150/5A (U)","","個","8280","8280","5000","4.0000","4.0000","1","3280","39.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067341","CW-5L 5VA 200/5A (A)","","個","7660","7660","4880","4.0000","4.0000","2","2780","36.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067357","CW-5L 5VA 250/5A (A)","","個","5710","5710","3850","3.0000","3.0000","3","1860","32.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067365","CW-5L 5VA 300/5A (A)","","個","26500","26500","16720","12.0000","12.0000","4","9780","36.9"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067384","CW-5L 5VA 500/5A (U)","","個","5860","5860","2580","2.0000","2.0000","1","3280","56"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067405","CW-5L 5VA 75/5A (A)","","個","4160","4160","2640","1.0000","1.0000","1","1520","36.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067489","CW-5LP 5VA 30/5A (A)","","個","8220","8220","5560","3.0000","3.0000","3","2660","32.4"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067516","CW-5LP 5VA 50/5A (U)","","個","18860","18860","8760","4.0000","4.0000","4","10100","53.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067605","CW-M1 (A)","","個","6000","6000","3300","100.0000","100.0000","1","2700","45"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067609","CW-M2 (A)","","個","6000","6000","3300","100.0000","100.0000","1","2700","45"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067613","CW-M3 (A)","","個","6000","6000","3300","100.0000","100.0000","1","2700","45"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067805","EMT-K 6600/110V (A)","","個","43540","43540","31680","1.0000","1.0000","1","11860","27.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00067953","LE110SSAA (A)","","個","41860","41860","28760","2.0000","2.0000","1","13100","31.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00068629","LS-110NAA □/5A (A)","","個","50160","50160","31860","6.0000","6.0000","6","18300","36.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00068641","LS-110NAV 300V (A)","","個","16700","16700","10620","2.0000","2.0000","2","6080","36.4"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00071661","ME110SSR 1P2W/1P3W/3P3W 110/220V 5A(A)","","個","415440","415440","290000","10.0000","10.0000","5","125440","30.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00071664","ME110SSR 1P2W/1P3W/3P3W 110/220V 5A(U)","","個","157360","157360","99840","4.0000","4.0000","2","57520","36.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00073605","YR-10UNAA 5A (A)","","個","3100","3100","2200","1.0000","1.0000","1","900","29"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00073613","YR-10UNAV 300V (A)","","個","3270","3270","2310","1.0000","1.0000","1","960","29.4"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00073857","YR-8UNAA 5A (A)","","個","18100","18100","11200","5.0000","5.0000","3","6900","38.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00073865","YR-8UNAV 300V (A)","","個","17800","17800","10950","5.0000","5.0000","3","6850","38.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00074037","YS-8NAA BR 0-60-180/5A 3倍公 赤指針付(A)","","個","1980","1980","1230","1.0000","1.0000","1","750","37.9"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","26810","26810","13400","1.0000","1.0000","1","13410","50"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","4840","4840","3316","4.0000","4.0000","1","1524","31.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00079157","CL-LB 7.2KV G10 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","9440","9440","6200","4.0000","4.0000","1","3240","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00079176","CL-LB 7.2KV G50 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","36060","36060","20700","6.0000","6.0000","1","15360","42.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00079181","CL-LB 7.2KV G75 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","55440","55440","36420","6.0000","6.0000","1","19020","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00079657","RA3R油6KV 3P3W 300KVA 50Hz SV210V Y-D(A)","","個","1227000","1227000","943500","1.0000","1.0000","1","283500","23.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00098472","XL-B013(A)","","台","25200","25200","16560","4.0000","4.0000","2","8640","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00098478","MI-4SWFB3(A)","","台","39900","39900","26100","6.0000","6.0000","6","13800","34.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00098863","LC-05SV(A) 10個入","","","55200","55200","35520","408.0000","408.0000","4","19680","35.7"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00098905","AL-05SV（A）","","個","52200","52200","34200","30.0000","30.0000","2","18000","34.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099159","NF125-SV 3P 71A MB (A)","","台","18660","18660","11980","2.0000","2.0000","2","6680","35.8"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099249","AL-05SV(U)","","台","207060","207060","61619","119.0000","119.0000","31","145441","70.2"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099250","AL-05SVLS(U)","","台","42160","42160","12444","17.0000","17.0000","11","29716","70.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099311","BTC-4SW3","","台","1190","1190","779","1.0000","1.0000","1","411","34.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099383","NF125-SV MB 3P 63A AL (A)","","台","10260","10260","6660","1.0000","1.0000","1","3600","35.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099539","AL-05SVRS(U)","","","27280","27280","8052","11.0000","11.0000","2","19228","70.5"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099783","AL-4SWLS (A)","","個","12240","12240","8000","4.0000","4.0000","2","4240","34.6"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00099967","ALAX-05SV(U)","","個","6660","6660","1980","2.0000","2.0000","1","4680","70.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00100239","ST-2SV3(A）","","台","4900","4900","3220","1.0000","1.0000","1","1680","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00100757","CD-25ENB 25VA 100/5A (A)","","台","121780","121780","64480","2.0000","2.0000","1","57300","47.1"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00101131","SCL-GHS1R-TAN (A)","","台","35280","35280","23180","1.0000","1.0000","1","12100","34.3"
"ESB0006","株式会社横浜コントロール","DNK-E","電力機器事業部","E-00101516","ME110GR-4APH 1P2W/1P3W/3P3W 110/220/440V 5A (U)","","台","52150","52150","35950","1.0000","1.0000","1","16200","31.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00000481","LC-05SV (A)","","個","4400","4400","2960","40.0000","40.0000","2","1440","32.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","35250","35250","20100","15.0000","15.0000","1","15150","43"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","2350","2350","1340","1.0000","1.0000","1","1010","43"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","4700","4700","3080","2.0000","2.0000","1","1620","34.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","4700","4700","2680","2.0000","2.0000","1","2020","43"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002712","NF125-SV 3P 40A (U)","","個","18660","18660","11900","2.0000","2.0000","1","6760","36.2"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002721","NF125-SV 3P 75A (A)","","個","7780","7780","5990","1.0000","1.0000","1","1790","23"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002724","NF125-SV 3P 75A (U)","","個","9330","9330","5950","1.0000","1.0000","1","3380","36.2"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002741","NF125-SV 4P 30A (A)","","個","13940","13940","8970","1.0000","1.0000","1","4970","35.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002749","NF125-SV 4P 50A (A)","","個","13940","13940","8970","1.0000","1.0000","1","4970","35.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002764","NF32-SV 2P 10A (U)","","個","1530","1530","972","1.0000","1.0000","1","558","36.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002772","NF32-SV 2P 20A (U)","","個","1530","1530","972","1.0000","1.0000","1","558","36.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002788","NF32-SV 2P 5A (U)","","個","13770","13770","8748","9.0000","9.0000","5","5022","36.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002836","NF63-SV 2P 20A (U)","","個","11120","11120","7120","4.0000","4.0000","3","4000","36"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002876","NF63-SV 3P 20A (U)","","個","45240","45240","28920","12.0000","12.0000","3","16320","36.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00002880","NF63-SV 3P 30A (U)","","個","7540","7540","4820","2.0000","2.0000","1","2720","36.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00004053","NF125-SV 3P 125A AL-SLT(A)","","個","15110","15110","9840","1.0000","1.0000","1","5270","34.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00004085","NF125-SV 4P 100A AL-SLT(A)","","個","30520","30520","19840","2.0000","2.0000","1","10680","35"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00004089","NF125-SV 4P 125A AL-SLT(A)","","個","22080","22080","14350","1.0000","1.0000","1","7730","35"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00004109","NF125-SV 4P 50A AL-SLT(A)","","個","45780","45780","29760","3.0000","3.0000","1","16020","35"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00004285","NF32-SV 2P 10A AL-SLT(A)","","個","2850","2850","1940","1.0000","1.0000","1","910","31.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00005540","NF250-SV 3P 175A (U)","","個","17270","17270","11080","1.0000","1.0000","1","6190","35.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00007832","NF63-CV 2P 10A (U)","","個","2110","2110","1350","1.0000","1.0000","1","760","36"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00016049","NF125-SV 3P 75A FP AL-LT(A)","","個","20980","20980","17780","2.0000","2.0000","1","3200","15.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00016205","NF32-SV 2P 20A FP AL-LT(A)","","個","19740","19740","16080","6.0000","6.0000","4","3660","18.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00016209","NF32-SV 2P 30A FP AL-LT(A)","","個","10320","10320","8400","3.0000","3.0000","2","1920","18.6"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00016369","NF63-SV 3P 30A FP AL-LT(A)","","個","34090","34090","28140","7.0000","7.0000","2","5950","17.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025561","NV32-SV 3P 15A 30mA (A)","","個","7550","7550","4200","1.0000","1.0000","1","3350","44.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025569","NV32-SV 3P 20A (15mA) (A)","","個","7550","7550","5110","1.0000","1.0000","1","2440","32.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025573","NV32-SV 3P 20A 30mA (A)","","個","7550","7550","5110","1.0000","1.0000","1","2440","32.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025576","NV32-SV 3P 20A 30mA (U)","","個","15100","15100","8400","2.0000","2.0000","1","6700","44.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025581","NV32-SV 3P 30A (15mA) (A)","","個","7550","7550","5110","1.0000","1.0000","1","2440","32.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025633","NV63-SV 2P 20A 30mA (A)","","個","7720","7720","5150","1.0000","1.0000","1","2570","33.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025701","NV63-SV 3P 20A 30mA (A)","","個","31320","31320","21200","4.0000","4.0000","1","10120","32.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00025965","NV125-SV 4P 50A  1/2/500mA換(A)","","個","41760","41760","28060","1.0000","1.0000","1","13700","32.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00027440","NV32-SV 3P 15A 30mA AL-SLT(U)","","個","8870","8870","5810","1.0000","1.0000","1","3060","34.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00046496","NF50-KC 2P 20A (U)","","個","28140","28140","15680","14.0000","14.0000","1","12460","44.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00046944","NV50-KC 2P 20A 30mA (U)","","個","13800","13800","8800","4.0000","4.0000","1","5000","36.2"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055568","TCS-05SV3 (U)","","個","4870","4870","2052","27.0000","27.0000","10","2818","57.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055572","TCS-1SV3 (U)","","個","1000","1000","380","5.0000","5.0000","3","620","62"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055652","TCS-05KC2W (U)","","個","4140","4140","1980","18.0000","18.0000","2","2160","52.2"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055661","TCS-05SV2 (A)","","個","540","540","354","3.0000","3.0000","1","186","34.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055664","TCS-05SV2 (U)","","個","3060","3060","1496","17.0000","17.0000","10","1564","51.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00055704","TCS-2SV3 (U)","","個","220","220","82","1.0000","1.0000","1","138","62.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00056181","DIN-05SV（NF63-CV用） (A)","","個","1350","1350","830","10.0000","10.0000","1","520","38.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00056185","HLF-05SV (A)","","個","170","170","111","1.0000","1.0000","1","59","34.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00060096","MSO-N150 AC200V(U)","","個","31520","31520","18890","1.0000","1.0000","1","12630","40.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00060500","MSO-T21 (U)","","個","7080","7080","5040","2.0000","2.0000","1","2040","28.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00060513","MSO-T25 (A)","","個","73640","73640","54530","19.0000","19.0000","4","19110","26"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00060536","MSO-T35 (U)","","個","10220","10220","6640","2.0000","2.0000","1","3580","35"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00060569","MSO-T80 (A)","","個","20260","20260","14640","2.0000","2.0000","1","5620","27.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062537","SRLD-K100 DC110V(A)","","個","35040","35040","24480","6.0000","6.0000","3","10560","30.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062597","SRL-T5 (A)","","個","36240","36240","22560","12.0000","12.0000","2","13680","37.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062661","SR-T5 (A)","","個","4020","4020","2496","3.0000","3.0000","2","1524","37.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062765","S-T20 (A)","","個","7140","7140","4440","3.0000","3.0000","1","2700","37.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","1980","1980","1090","1.0000","1.0000","1","890","44.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062805","S-T35BC (A)","","個","9520","9520","5940","2.0000","2.0000","1","3580","37.6"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","35040","35040","18520","4.0000","4.0000","1","16520","47.1"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00063545","TH-T25 0.24A-15A (A)","","個","35760","35760","18240","24.0000","24.0000","2","17520","49"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00064041","UN-CZ1500 (A)","","個","1730","1730","771","1.0000","1.0000","1","959","55.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00064045","UN-CZ1501 (A)","","個","2910","2910","1300","1.0000","1.0000","1","1610","55.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00064089","UN-CZ500 S(D)-N50/65用(A)","","個","3840","3840","2272","8.0000","8.0000","2","1568","40.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00064229","UN-RM20 TH-N20用(A)","","個","13440","13440","8784","24.0000","24.0000","1","4656","34.6"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00065000","UT-AX2 (U)","","個","4900","4900","1580","10.0000","10.0000","2","3320","67.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00067301","CW-5L 5VA 100/5A (A)","","個","4890","4890","3150","3.0000","3.0000","3","1740","35.6"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00067317","CW-5L 5VA 150/5A (A)","","個","1740","1740","1120","1.0000","1.0000","1","620","35.6"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00067401","CW-5L 5VA 75/1A (A)","","個","10040","10040","6340","2.0000","2.0000","2","3700","36.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00067857","IS-C(PE-15,15F,PE-50,50F用) (A)","","個","14780","14780","8240","10.0000","10.0000","5","6540","44.2"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00068629","LS-110NAA □/5A (A)","","個","33430","33430","21240","4.0000","4.0000","4","12190","36.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00068641","LS-110NAV 300V (A)","","個","33430","33430","21240","4.0000","4.0000","4","12190","36.5"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00072001","PE-15F 15VA 440/110V 1.0級  限流ﾋｭｰｽﾞ付(A)","","個","129700","129700","82520","10.0000","10.0000","5","47180","36.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00095869","CKS-2P-15A (A)","","個","10890","10890","10080","9.0000","9.0000","6","810","7.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00097117","WK3001W (A)","","個","1500","1500","1350","6.0000","6.0000","6","150","10"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00097121","WK3004W (A)","","個","920","920","770","2.0000","2.0000","2","150","16.3"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00097261","WS3001W (A)","","個","230","230","205","1.0000","1.0000","1","25","10.9"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00098193","AR30FOR-01Y (A)","","個","360","360","300","1.0000","1.0000","1","60","16.7"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00098709","PD-5K","","個","41700","41700","35100","1.0000","1.0000","1","6600","15.8"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00098710","RD44-812R","","個","18090","18090","15300","1.0000","1.0000","1","2790","15.4"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00099250","AL-05SVLS(U)","","台","7710","7710","4392","6.0000","6.0000","2","3318","43"
"ESB0007","有限会社シンコー電気","DNK-E","電力機器事業部","E-00099268","NF63-SV 3P 40A FP AL-AX-LT SHT-LT (A)","","台","69040","69040","47840","8.0000","8.0000","1","21200","30.7"
