"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00095665","MSK52B-D1-50A-FS (A)","","個","15340","15340","12440","2.0000","2.0000","1","2900","18.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00095669","MSK52B-DC250V-50A-FS (A)","","個","18940","18940","14240","2.0000","2.0000","1","4700","24.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00095845","BP26-1K (A)","","個","10450","10450","8800","1.0000","1.0000","1","1650","15.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00095933","KM-1（日東工業） (A)","","個","38600","38600","32600","20.0000","20.0000","1","6000","15.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096393","TBF-063 (A)","","個","11500","11500","9600","10.0000","10.0000","1","1900","16.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096405","TBF-152J (A)","","個","5520","5520","4640","4.0000","4.0000","1","880","15.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096409","TBF-153 (A)","","個","15200","15200","12800","10.0000","10.0000","1","2400","15.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096413","TBF-153J (A)","","個","16200","16200","13700","10.0000","10.0000","1","2500","15.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096425","TBF-253 (A)","","個","52600","52600","44400","20.0000","20.0000","2","8200","15.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096429","TBF-253J (A)","","個","30000","30000","25300","10.0000","10.0000","1","4700","15.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096449","TBS-101 (A)","","個","1000","1000","840","1.0000","1.0000","1","160","16"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096469","14PFA (A)","","個","1350","1350","1220","2.0000","2.0000","1","130","9.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096473","61F-APN-2-AC200 (A)","","個","4940","4940","4490","1.0000","1.0000","1","450","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096477","61F-G2-AC100/200 (A)","","個","8320","8320","7560","1.0000","1.0000","1","760","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096565","LY3N-AC100/110 (A)","","個","4980","4980","4520","4.0000","4.0000","1","460","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096677","PF083A (A)","","個","8100","8100","7300","20.0000","20.0000","1","800","9.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096685","PTF11A-FOR-LY (A)","","個","1660","1660","1500","4.0000","4.0000","1","160","9.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096693","PYC-A1-FOR-MY","","個","150","150","126","6.0000","6.0000","2","24","16"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096717","SDV-DH6- AC100/110-DC10-300(A)","","個","42900","42900","39000","2.0000","2.0000","1","3900","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096721","SE-KP2N (A)","","個","17400","17400","15820","2.0000","2.0000","1","1580","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096729","SET-3A-ｶﾚﾝﾄｺﾝﾊﾞｰﾀ (A)","","個","6800","6800","6180","2.0000","2.0000","1","620","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096781","GLI-6G-8.4KV-2500A (A)","","個","36300","36300","33000","6.0000","6.0000","1","3300","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096821","BBR2300 ","","個","20850","20850","18120","3.0000","3.0000","1","2730","13.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00096845","BCL2201 (A)","","個","107520","107520","85600","16.0000","16.0000","1","21920","20.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097117","WK3001W (A)","","個","620","620","560","4.0000","4.0000","1","60","9.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097129","WK3064 (A)","","個","475","475","430","1.0000","1.0000","1","45","9.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097369","矢崎ﾋﾞﾆｰﾙﾃｰﾌﾟ青20m (A)","","個","1000","1000","880","10.0000","10.0000","1","120","12"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097373","矢崎ﾋﾞﾆｰﾙﾃｰﾌﾟ赤20m (A)","","個","1000","1000","880","10.0000","10.0000","1","120","12"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097429","SC-N2S-AC200V 3P 50A 2A2B (A)","","個","91010","91010","66690","19.0000","19.0000","3","24320","26.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097457","TBF-153W (A)","","個","10300","10300","8700","5.0000","5.0000","1","1600","15.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097473","MSK52B-DC250V-30A-FS (A)","","個","99460","99460","76240","4.0000","4.0000","2","23220","23.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097513","TXE2 (10個入) 止金具(A)","","個","72600","72600","61360","130.0000","130.0000","2","11240","15.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097521","BZ-17H AC100/110V(A)","","個","6400","6400","4940","2.0000","2.0000","2","1460","22.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097537","203Y3-3FD-A1 DC125V 1C補助付(A)","","個","83160","83160","75600","3.0000","3.0000","2","7560","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097541","PCW-817 プリンターラベル(A)","","個","23400","23400","21200","10.0000","10.0000","1","2200","9.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097853","S-332T (A)","","個","2040","2040","1833","3.0000","3.0000","1","207","10.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00097941","U-M16A(4個入) 高耐圧絶縁カラー(A)","","個","109610","109610","99640","57.0000","57.0000","3","9970","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098013","DP40S1N-WE3 (A)","","個","2120","2120","1650","1.0000","1.0000","1","470","22.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098037","SZ-N2SJ (A)","","個","0","0","0","0.0000","0.0000","2","0",""
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098057","BS102S-TR-AC220V-100A-FS (A)","","個","151080","151080","118020","6.0000","6.0000","1","33060","21.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098061","BS102S-TR-AC220V-60A-FS (A)","","個","25180","25180","19670","1.0000","1.0000","1","5510","21.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098069","BS202-TR-AC220V-200A-FS G2259仕様(A)","","個","88900","88900","68380","2.0000","2.0000","1","20520","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098073","BS202-TR-AC220V-125A-FS G2259仕様(A)","","個","133350","133350","102570","3.0000","3.0000","2","30780","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098077","BS32C-TR-AC220V-30A-FS (A)","","個","35450","35450","27250","5.0000","5.0000","2","8200","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098081","BS52B-TR-AC220V-50A-FS (A)","","個","62640","62640","48180","6.0000","6.0000","1","14460","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098085","BS52B-TR-AC220V-30A-FS (A)","","個","20880","20880","16060","2.0000","2.0000","1","4820","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098101","MSK32C-TR-DC125V-20A-FS (A)","","個","6600","6600","4960","1.0000","1.0000","1","1640","24.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098201","DP40S1N-RM3 (A)","","個","2120","2120","1650","1.0000","1.0000","1","470","22.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098205","DP40S1N-AM3 (A)","","個","12720","12720","9900","6.0000","6.0000","1","2820","22.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098427","SMC-WCA","","台","267750","267750","195000","1.0000","1.0000","1","72750","27.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098429","SMC-WT","","台","53550","53550","39000","3.0000","3.0000","1","14550","27.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098435","ICS30-2R-11-A10-MD-S4-BO","","台","7100","7100","4360","2.0000","2.0000","2","2740","38.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098436","ICS30-2R-11-D1-MD-S4-BO","","台","14200","14200","8720","4.0000","4.0000","2","5480","38.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098437","LSK-12C 0-50/5A 1.5級 埋込形","","台","3630","3630","3300","1.0000","1.0000","1","330","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098452","M2PM-R 1P3W 100V 120A 50Hz 検定付","","台","15590","15590","9500","1.0000","1.0000","1","6090","39.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098487","M4KM-RL 1P2W 100V 60A 50HZ 検付","","","158880","52960","37800","3.0000","1.0000","2","15160","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098493","M2PM-R 3P3W 200V 120A 50Hz 検定付(A)","","台","32570","32570","19850","2.0000","2.0000","2","12720","39.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098556","RR-1B PV6KV 3P 10kvar 50Hz L=6%","","台","496640","496640","248320","1.0000","1.0000","1","248320","50"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098561","CV-FPN PV420V 3P3W 50KVA 50Hz SV210V Δ-Δ ケース入","","","465000","465000","230000","1.0000","1.0000","1","235000","50.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098562","RTX830 ヤマハルーター","","台","67980","67980","61000","1.0000","1.0000","1","6980","10.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098583","NV63-CV 3P MB 45A 30MA AL-SLT (A)","","","63800","63800","45300","10.0000","10.0000","5","18500","29"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098584","YS-8NAA　BR 0-40-120/5A　3倍公 赤指針付","","","6120","6120","4280","4.0000","4.0000","3","1840","30.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098593","LSK-12C 0-100/5A 1.5級 埋込形","","","10890","10890","9900","3.0000","3.0000","3","990","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098594","MY4N　AC100","","","1840","1840","1670","2.0000","2.0000","1","170","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098595","AFAC-10 AC600V 1P 10A　溶断表示 透明カバー付","","","3380","3380","2700","4.0000","4.0000","2","680","20.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098596","BLA-010","","","750","750","600","5.0000","5.0000","4","150","20"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098597","SH-4-AC120V-2A2B 10A（4接点）","","","2500","2500","1840","2.0000","2.0000","1","660","26.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098598","PYFZ14A AC100","","","860","860","782","2.0000","2.0000","1","78","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098619","NVR510 ","","台","283860","283860","274200","6.0000","6.0000","6","9660","3.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098652","S-T50 AC200V 2a2b(A)","","個","6700","6700","5040","2.0000","2.0000","1","1660","24.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098698","NF63-CV 2P 30A 高 インスト","","個","2110","2110","1440","1.0000","1.0000","1","670","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098726","M8FM-S1R 3P3W 200V 250A 検定付(A)","","台","248340","248340","171720","6.0000","6.0000","3","76620","30.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098727","MOC-A3V-R(A)","","台","13950","13950","10600","1.0000","1.0000","1","3350","24"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098771","GG94-211-1  入力 DC4-20MA AC100V","","台","144800","144800","131600","2.0000","2.0000","1","13200","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098772","S16-63","","台","12880","12880","11400","1.0000","1.0000","1","1480","11.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098773","LR-110NAA 0～300A 300/5A (A)","","台","28980","28980","20820","3.0000","3.0000","2","8160","28.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098774","LR-110NAA 0~600A 600/5A (A)","","台","9660","9660","6940","1.0000","1.0000","1","2720","28.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098775","CD-25NB 25VA 60/5A (A)","","台","47040","47040","27360","2.0000","2.0000","1","19680","41.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098780","M4KM-RL 1P2W 200V 60A 50HZ 検付","","","105920","105920","75600","2.0000","2.0000","1","30320","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098785","M5VM-LATR 1P3W 100V 60A 50Hz 検定付 (A)","","台","98240","98240","70200","2.0000","2.0000","2","28040","28.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098786","M5VM-LTR 3P3W 200V 60A 50Hz 検定付 (A)","","台","48000","48000","34320","1.0000","1.0000","1","13680","28.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098790","M1PM-R 1P2W 100V 30A 50Hz 検定付 (A)","","台","6880","6880","4190","1.0000","1.0000","1","2690","39.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098794","NF125-CV 3P 100A AL(B)SLT (A)","","台","27280","27280","18680","4.0000","4.0000","2","8600","31.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098795","NF30-CS 2P 10A AL(B) (A)","","台","17840","17840","12240","8.0000","8.0000","2","5600","31.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098804","BXC-21","","個","5600","5600","4650","10.0000","10.0000","1","950","17"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098807","ME2816K2","","台","450","450","410","2.0000","2.0000","1","40","8.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098808","MR2722 ｺﾝｾﾝﾄ","","台","1300","1300","1180","1.0000","1.0000","1","120","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098809","ME2592 ﾌﾟﾗｸﾞ","","台","360","360","320","2.0000","2.0000","1","40","11.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098810","MP2533 ﾌﾟﾗｸﾞ","","台","1190","1190","1080","1.0000","1.0000","1","110","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098811","SMC-WCA (A)","","個","267750","267750","195000","1.0000","1.0000","1","72750","27.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098818","LCK-12C 0～300/5A 整流形 埋込形","","台","7130","7130","6480","1.0000","1.0000","1","650","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098819","A30ILT100C-AC110V  電球 (6.3W )   透明 ﾚﾝｽﾞ,ﾄﾗﾝｽ 付","","台","2235","2235","2025","3.0000","3.0000","3","210","9.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098820","A30ILT100C-AC110V用 予備電球","","台","294","294","267","3.0000","3.0000","3","27","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098850","M5CM-LTR 1P3W 100V 150/5A 50Hz 検定付 (A)","(CT:CW-15LS*2)","セット","70530","70530","50230","1.0000","1.0000","1","20300","28.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098854","NF125-CV 3P 75A マグオンリ (A)","","台","35160","35160","24120","6.0000","6.0000","1","11040","31.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098879","NF125-NCV 3P 100A AL-SLT (A)","","台","10460","10460","7130","1.0000","1.0000","1","3330","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098889","MCF-6X AC200V","","台","244800","244800","222400","40.0000","40.0000","4","22400","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098896","NF63-CV 3P 40A(18.5KW) MB AL-SLT (A)","","台","6980","6980","4760","2.0000","2.0000","1","2220","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098897","NF125-SV 3P 71A MB AL-SLT (A)","","台","17760","17760","12140","2.0000","2.0000","1","5620","31.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098906","TH241 AC100V","","台","41400","41400","37600","10.0000","10.0000","1","3800","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098907","TH242 AC200V","","台","82800","82800","75200","20.0000","20.0000","2","7600","9.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098908","MCF-6XUL AC100V","","台","46000","46000","41800","10.0000","10.0000","1","4200","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098909","M8FM-S1R 3P3W 200V 120A 50Hz 1kws/pulse 検付 (単独計器) (A)","","個","54260","54260","33640","2.0000","2.0000","1","20620","38"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098911","3313-19-3 入力DC4～20mA AC100V HI GO LO出力接点","","台","76390","76390","63660","1.0000","1.0000","1","12730","16.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098912","RSEN-2010 AC250V 10A","","台","3480","3480","3190","2.0000","2.0000","2","290","8.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098913","NF30-CS 2P 15A AL-B SLT (微小負荷) (A)","","個","2470","2470","1680","1.0000","1.0000","1","790","32"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098914","NF30-CS 2P 5A AL-B SLT (微小負荷) (A)","","個","2470","2470","1680","1.0000","1.0000","1","790","32"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098915","YS-10NAA 5A 0-150-450A BR (A)","","個","4860","4860","3390","3.0000","3.0000","1","1470","30.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098928","TANA-A PD-200KFH 用絶縁カバ－","","個","17940","17940","11000","2.0000","2.0000","1","6940","38.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098932","OS402D-TD-AC500V-300A-FS KC1C-TND スタッド向標準","","","105840","105840","63000","1.0000","1.0000","1","42840","40.5"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098933","BS102S-AC220V-100A-FS KC1C-TND","","台","52960","52960","40740","2.0000","2.0000","1","12220","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098934","BS102S-AC220V-75A-FS KC1C-TND","","台","26480","26480","20370","1.0000","1.0000","1","6110","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098935","BS52B-AC220V-50A-FS KC1C-TND","","台","42560","42560","34600","4.0000","4.0000","1","7960","18.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098936","BS52B-AC220V-30A-FS KC1C-TND","","台","31920","31920","25950","3.0000","3.0000","1","5970","18.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098937","BS32C-AC220V-30A-FS KC1C-TND","","台","7880","7880","6060","1.0000","1.0000","1","1820","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098938","BS32C-AC220V-20A-FS KC1C-TND","","台","15760","15760","12120","2.0000","2.0000","1","3640","23.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098939","MSK52B-DC250V-50A-FS KC1C-TND","","台","20960","20960","15460","2.0000","2.0000","1","5500","26.2"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098940","MSK32C-DC125V-20A-FS KC1C-TND","","台","7420","7420","5580","1.0000","1.0000","1","1840","24.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098941","MSK32C-DC125V-10A-FS KC1C-TND","","台","7420","7420","5580","1.0000","1.0000","1","1840","24.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098942","LMK-12C 0-50A 1.5級 埋込型 分流器付(DS60MV 50A)","","台","7000","7000","6360","1.0000","1.0000","1","640","9.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098945","MN30-CS 3P 16A(3.7kw用) MB 30mA AL-SLT (A)","","台","10320","10320","7360","2.0000","2.0000","1","2960","28.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098946","YS-8NAA BR 0-15-45/5A 3倍公 赤指針付(A)","","台","1570","1570","1070","1.0000","1.0000","1","500","31.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098947","BZ-21BL AC200V","サクサプレジション","台","2970","2970","2580","1.0000","1.0000","1","390","13.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098948","S-301T","NKKスイッチズ","台","1580","1580","1408","4.0000","4.0000","4","172","10.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098962","4257-19-A 入力DC4～20mA AC100V制御 HI GO LO出力接点","","台","133200","133200","111000","3.0000","3.0000","1","22200","16.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098963","YS-8NAA　BR 0-30-90A 90/5A　3倍公 赤指針付 (A)","","台","1530","1530","1070","1.0000","1.0000","1","460","30.1"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098964","BP31-16N2 10個入","","箱","6780","6780","5720","1.0000","1.0000","1","1060","15.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098965","BP25-131RM 10個入","","箱","5760","5760","4850","1.0000","1.0000","1","910","15.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098966","BP25-131RT 10個入","","箱","7300","7300","6150","1.0000","1.0000","1","1150","15.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098969","BP31-16N9 日東工業 分岐ブレーカー取付台","","台","80700","80700","68000","10.0000","10.0000","1","12700","15.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098970","BP31-20N3 日東工業 分岐ブレーカー取付台","","台","74580","74580","62920","11.0000","11.0000","2","11660","15.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098971","BP31-20N9 日東工業 分岐ブレーカー取付台","","台","80700","80700","68000","10.0000","10.0000","1","12700","15.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098972","BP26-M6 (20個入) 日東工業","","","4770","4770","4230","3.0000","3.0000","1","540","11.3"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098973","BS52B-AC220V-50A-FS　機械式インターロック式","","台","124080","124080","100640","8.0000","8.0000","2","23440","18.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098974","BS52B-AC220V-50A　表面型","","台","54080","54080","43840","8.0000","8.0000","1","10240","18.9"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098976","OS802D-TD-AC500V-600A-FS (A)","","個","480000","480000","286000","1.0000","1.0000","1","194000","40.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00098988","PMC3012","","台","22760","22760","18960","4.0000","4.0000","1","3800","16.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099004","CV-FPN PV210V 3P3W 20KVA 60Hz SV105V Δ-Δ","","台","553000","553000","274060","1.0000","1.0000","1","278940","50.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099016","A5EA-R 1P2W 100V 30A 検定付","","台","9800","9800","7000","1.0000","1.0000","1","2800","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099020","M5CM-LTR 3P3W 200V 150/5A 50Hz 検定付 (A)","(CT:CW-15LS*2)","セット","70530","70530","50230","1.0000","1.0000","1","20300","28.8"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099021","NF630-ZEW 3P 400A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","111630","111630","79700","1.0000","1.0000","1","31930","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099022","NF400-ZEW 3P 400A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","229770","229770","164580","3.0000","3.0000","1","65190","28.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099023","NF400-ZEW 3P 300A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","153180","153180","109720","2.0000","2.0000","1","43460","28.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099024","NF400-ZEW 3P 225-400A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","76590","76590","54860","1.0000","1.0000","1","21730","28.4"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099025","NF250-ZEV 3P 225A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","2120580","2120580","1515040","34.0000","34.0000","1","605540","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099026","NF250-ZEV 3P 200A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","249480","249480","178240","4.0000","4.0000","1","71240","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099027","NF250-ZEV 3P 150A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","124740","124740","89120","2.0000","2.0000","1","35620","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099028","NF250-ZEV 3P 125A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","187110","187110","133680","3.0000","3.0000","1","53430","28.6"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099029","NF125-ZSV 3P 100A 1/2/500mA AL-SLT ECA-SLT (A)","","台","188930","188930","134750","7.0000","7.0000","1","54180","28.7"
"ESB0003","株式会社精美電機製作所","DNK-E","電力機器事業部","E-00099041","LZ11-015KF AC100V:AC100V 1.5KVA","","台","48020","48020","41760","2.0000","2.0000","1","6260","13"
